id,covidence_id,pathogen,access_param_id,parameter_data_id,article_id,name_data_entry,parameter_type,parameter_from_figure,parameter_value,exponent,parameter_lower_bound,parameter_upper_bound,inverse_param,parameter_unit,parameter_value_type,method_from_supplement,parameter_statistical_approach,parameter_uncertainty_single_type,parameter_uncertainty_single_value,parameter_uncertainty_type,parameter_uncertainty_lower_value,parameter_uncertainty_upper_value,parameter_paired,parameter_2_value,exponent_2,parameter_2_lower_bound,parameter_2_upper_bound,inverse_param_2,parameter_2_unit,method_2_from_supplement,parameter_2_statistical_approach,parameter_2_uncertainty_single_value,parameter_2_uncertainty_type,parameter_2_uncertainty_lower_value,parameter_2_uncertainty_upper_value,genome_site,genomic_sequence_available,method_r,r_pathway,other_delay_start,other_delay_end,cfr_ifr_numerator,cfr_ifr_denominator,cfr_ifr_method,case_definition,seroprevalence_adjusted,riskfactor_name,riskfactor_occupation,riskfactor_significant,riskfactor_adjusted,method_disaggregated,method_disaggregated_only,method_disaggregated_by,population_sex,population_sample_size,population_sample_type,population_group,population_age_min,population_age_max,population_country,population_location,parameter_context_location_type,method_moment_value,urban_rural_area,data_available,parameter_notes,riskfactor_outcome,distribution_type,distribution_par1_type,distribution_par1_value,distribution_par2_type,distribution_par2_value,distribution_par2_uncertainty,parameter_2_value_type,parameter_2_sample_paired_lower,parameter_2_sample_paired_upper,distribution_2_type,distribution_2_par1_type,distribution_2_par1_value,distribution_2_par2_type,distribution_2_par2_value,distribution_2_par2_uncertainty,distribution_par1_uncertainty,parameter_2_uncertainty_single_type,distribution_2_par1_uncertainty,population_study_start_day,population_study_start_month,population_study_start_year,population_study_end_day,population_study_end_month,population_study_end_year,paramater_value_type,parameter_class,parameter_bounds,uncertainty_bounds,parameter_2_bounds,uncertainty_2_bounds,parameter_2_sample_bounds,comb_par1_uncertainty_type,comb_par1_uncertainty,comb_par2_uncertainty_type,comb_par2_uncertainty
b941fd3d546b91c88177cf88cc7c2608,4056,Nipah virus,080_001,bf390065ca13769fc0b833c121752d57,80,Christian Morgenstern,Seroprevalence - IgG,FALSE,0,0,NA,NA,FALSE,Percentage (%),Mean,FALSE,Observed sample statistic,NA,NA,95% CI,0,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,153,Naive,Lab confirmed,Naive,NA,NA,NA,NA,NA,NA,NA,Both,153,Community based,General population,NA,NA,Malaysia,Tioman Island,district,Post outbreak,Rural area,Not available,IgG based on serum samples,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,09,2001,27,04,2002,NA,Seroprevalence,NA,0 - 1.9,NA,NA,NA,95% CI,0 - 1.9,NA,NA
eec9fdbd3b6c6228fb64cf7391b9177e,4057,Nipah virus,183_001,63a577b851039ff4110b0835552ee055,183,Joseph Hicks,Seroprevalence - IgM,FALSE,NA,0,44,100,FALSE,Percentage (%),Other,FALSE,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,Symptoms; Time,Both,142,Hospital based,Persons under investigation,NA,NA,Malaysia,Kuala Lumpur,NA,Mid outbreak,Unspecified,Not available,"Disaggregated by encephalitis vs non-encephalitis, duration of illness onset, and number of test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1998,31,12,1999,NA,Seroprevalence,44 - 100,NA,NA,NA,NA,NA,NA,NA,NA
eec9fdbd3b6c6228fb64cf7391b9177e,4057,Nipah virus,183_002,6796c2d0abbcfc119455bfdbb64d2cd4,183,Joseph Hicks,Seroprevalence - IgG,FALSE,NA,0,7,100,FALSE,Percentage (%),Other,FALSE,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,Symptoms; Time; Other,Both,142,Hospital based,Persons under investigation,NA,NA,Malaysia,Kuala Lumpur,NA,Mid outbreak,Unspecified,Not available,"Disaggregated by encephalitis vs non-encephalitis, time since illness onset, and number of tests",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1998,31,12,1999,NA,Seroprevalence,7 - 100,NA,NA,NA,NA,NA,NA,NA,NA
eec9fdbd3b6c6228fb64cf7391b9177e,4057,Nipah virus,183_003,5cb9aeba0ccb55ca9ffc0e4dafae3545,183,Joseph Hicks,Human delay - symptom onset>admission to care,FALSE,4,0,NA,NA,FALSE,Days,Mean,FALSE,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,Both,142,Hospital based,Persons under investigation,NA,NA,Malaysia,Kuala Lumpur,NA,Mid outbreak,Unspecified,Not available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1998,31,12,1999,NA,Human delay,NA,NA,NA,NA,NA,NA,NA,NA,NA
eec9fdbd3b6c6228fb64cf7391b9177e,4057,Nipah virus,183_004,69d998132d0f45bb3380cd76284006b6,183,Joseph Hicks,Human delay - symptom onset>discharge/recovery,FALSE,NA,0,4,83,FALSE,Days,Mean,FALSE,Observed sample statistic,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,Other,Both,142,Hospital based,Persons under investigation,NA,NA,Malaysia,Kuala Lumpur,NA,Mid outbreak,Unspecified,Not available,"disaggregated by whether first IgG or IgM positive on first, second, or third test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1998,31,12,1999,NA,Human delay,4 - 83,NA,NA,NA,NA,NA,NA,NA,NA
be50f7d64b6d536930920f1203615e86,4143,Nipah virus,160_001,d195be10d6eb1235abf1981f6d90bb3f,160,Patrick Doohan,Seroprevalence - IgG,FALSE,84,0,NA,NA,FALSE,Percentage (%),Unspecified,TRUE,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,25,NA,NA,Naive,NA,NA,NA,NA,TRUE,FALSE,Other,Both,25,Community based,Other,37,87,Malaysia,Kampung Sungai Nipah; Negeri Sembilan; Malaysia,NA,Post outbreak,Unspecified,Yes - as an attachment,The group under study is recovered cases 25 years after 1998 outbreak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
be50f7d64b6d536930920f1203615e86,4143,Nipah virus,160_002,363a63b36f52e6cb9983316bb494a1ee,160,Patrick Doohan,Seroprevalence - PRNT,FALSE,72,0,NA,NA,FALSE,Percentage (%),Unspecified,TRUE,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,25,NA,NA,Naive,NA,NA,NA,NA,FALSE,NA,NA,Both,25,Community based,Other,37,87,Malaysia,Kampung Sungai Nipah; Negeri Sembilan; Malaysia,NA,Post outbreak,Unspecified,Yes - as an attachment,The group under study is recovered cases 25 years after 1998 outbreak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
be50f7d64b6d536930920f1203615e86,4143,Nipah virus,160_003,093f7489f04b5a813d985ae38405ea13,160,Patrick Doohan,Risk factors,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Age,Close contact,Contact with animal,Sex,Other",NA,Not significant,Not adjusted,NA,NA,NA,Both,25,Community based,Other,37,87,Malaysia,Kampung Sungai Nipah; Negeri Sembilan; Malaysia,NA,Post outbreak,Unspecified,Yes - as an attachment,The group under study is recovered cases 25 years after 1998 outbreak,Serology,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Risk factors,NA,NA,NA,NA,NA,NA,NA,NA,NA
be50f7d64b6d536930920f1203615e86,4143,Nipah virus,160_004,abd25a7d40d96467bc8e33c9a598bdbd,160,Patrick Doohan,Severity - proportion of symptomatic cases,FALSE,96,0,NA,NA,FALSE,Percentage (%),Unspecified,FALSE,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,25,Naive,Unspecified,NA,NA,NA,NA,NA,FALSE,NA,NA,Both,25,Community based,Other,37,87,Malaysia,Kampung Sungai Nipah; Negeri Sembilan; Malaysia,NA,Mid outbreak,Unspecified,Yes - as an attachment,"The group under study is recovered cases 25 years after 1998 outbreak, but this is the symptomatic proportion during the outbreak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,NA,NA,1998,NA,Severity,NA,NA,NA,NA,NA,NA,NA,NA,NA
85ade3c51d8ae49358b20ac78f017980,4358,Nipah virus,176_001,313e8f08534b490b9b39d993f3de151d,176,Tristan Naidoo,Human delay - incubation period,FALSE,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,0,6,12,FALSE,Days,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,Age; Sex,Both,9,Hospital based,Persons under investigation,19,75,India,Kerala,NA,Mid outbreak,Unspecified,Yes - with a DOI,Range relates to individual line list case series data (Table 1).,NA,NA,NA,NA,NA,NA,NA,Range,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05,2018,NA,NA,NA,NA,Human delay,NA,NA,6 - 12,NA,NA,NA,NA,NA,NA
85ade3c51d8ae49358b20ac78f017980,4358,Nipah virus,176_002,bac730a3c280fa1d1e07b6166fdac17a,176,Tristan Naidoo,Human delay - symptom onset>death,FALSE,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,0,5,6,FALSE,Days,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unspecified,NA,Hospital based,Persons under investigation,NA,NA,India,Kerala,NA,Mid outbreak,Unspecified,Unspecified,"Sample note specified - 10 patients in the case series and relating to this paramter, the article states:  'Almost all the patients'",NA,NA,NA,NA,NA,NA,NA,Range,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05,2018,NA,NA,NA,NA,Human delay,NA,NA,5 - 6,NA,NA,NA,NA,NA,NA
700318345556b7cf4ba97dfb4a015ac1,4365,Nipah virus,171_001,4cce60946f507a054c957fbfb43c859a,171,Anna-Maria Hartner,Human delay - incubation period,FALSE,13,0,NA,NA,FALSE,Days,Mean,NA,Observed sample statistic,NA,NA,NA,NA,NA,Yes,NA,0,2,30,FALSE,Days,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,last contact with pigs or outbreak area,Symptom Onset/Fever,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,Unspecified,6,Hospital based,Persons under investigation,NA,NA,Malaysia,Kuala Lumpur Hospital,NA,Mid outbreak,Urban area,NA,NA,NA,NA,NA,NA,NA,NA,NA,Range,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09,1998,NA,05,1999,NA,Human delay,NA,NA,2 - 30,NA,NA,NA,NA,NA,NA
700318345556b7cf4ba97dfb4a015ac1,4365,Nipah virus,171_002,3239f21c39c70ca6e0f610b847136860,171,Anna-Maria Hartner,Human delay - symptom onset>death,FALSE,16,0,NA,NA,FALSE,Days,Mean,FALSE,Observed sample statistic,NA,NA,NA,NA,NA,Yes,NA,0,4,39,FALSE,Days,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both,18,Hospital based,Persons under investigation,14,64,Malaysia,Kuala Lumpur Hospital,NA,Mid outbreak,Urban area,NA,NA,NA,NA,NA,NA,NA,NA,NA,Range,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09,1998,NA,05,1999,NA,Human delay,NA,NA,4 - 39,NA,NA,NA,NA,NA,NA
700318345556b7cf4ba97dfb4a015ac1,4365,Nipah virus,171_003,f3e5f0099b9cff5151728e35dd46bf06,171,Anna-Maria Hartner,Human delay - symptom onset>death,FALSE,10,0,NA,NA,FALSE,Days,Median,FALSE,Observed sample statistic,NA,NA,NA,NA,NA,Yes,NA,0,4,39,FALSE,Days,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both,18,Hospital based,Persons under investigation,14,64,Malaysia,Kuala Lumpur Hospital,NA,Mid outbreak,Urban area,NA,NA,NA,NA,NA,NA,NA,NA,NA,Range,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09,1998,NA,05,1999,NA,Human delay,NA,NA,4 - 39,NA,NA,NA,NA,NA,NA
700318345556b7cf4ba97dfb4a015ac1,4365,Nipah virus,171_004,7344df196f1096cee4fbf9f79a87c2d2,171,Anna-Maria Hartner,Severity - case fatality rate (CFR),FALSE,61,0,NA,NA,FALSE,Percentage (%),Unspecified,FALSE,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,18,Naive,Lab confirmed,Naive,NA,NA,NA,NA,TRUE,FALSE,Age; Occupation; Sex; Symptoms; Other,Both,18,Hospital based,Persons under investigation,14,64,Malaysia,Kuala Lumpur Hospital,NA,Mid outbreak,Urban area,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09,1998,NA,05,1999,NA,Severity,NA,NA,NA,NA,NA,NA,NA,NA,NA
700318345556b7cf4ba97dfb4a015ac1,4365,Nipah virus,171_005,c99a043b3c2c15866dc10a51e870b805,171,Anna-Maria Hartner,Human delay - symptom onset>admission to care,FALSE,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,0,1,13,FALSE,Days,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,Age; Occupation; Sex; Symptoms; Other,Both,18,Hospital based,Persons under investigation,14,64,Malaysia,Kuala Lumpur Hospital,NA,Mid outbreak,Urban area,NA,NA,NA,NA,NA,NA,NA,NA,NA,Range,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09,1998,NA,05,1999,NA,Human delay,NA,NA,1 - 13,NA,NA,NA,NA,NA,NA
700318345556b7cf4ba97dfb4a015ac1,4365,Nipah virus,171_006,5198c95f50ce764395c3328ebf47eb9e,171,Anna-Maria Hartner,Seroprevalence - IgM,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,17,Naive,Clinically diagnosed/symptomatic,Naive,NA,NA,NA,NA,TRUE,FALSE,Age; Occupation; Sex; Symptoms; Other,Both,17,Hospital based,Persons under investigation,14,64,Malaysia,Kuala Lumpur Hospital,NA,Mid outbreak,Urban area,NA,Serum IgM serology,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09,1998,NA,05,1999,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
700318345556b7cf4ba97dfb4a015ac1,4365,Nipah virus,171_007,175c6e2d3087413d7f7054a9157866e8,171,Anna-Maria Hartner,Seroprevalence - IgM,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,Naive,Clinically diagnosed/symptomatic,Naive,NA,NA,NA,NA,TRUE,TRUE,Age; Occupation; Sex; Symptoms; Other,Both,10,Hospital based,Persons under investigation,14,64,Malaysia,Kuala Lumpur Hospital,NA,Mid outbreak,Urban area,NA,CSF IgM serology,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09,1998,NA,05,1999,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
0e70b73e4e1889e0ef4c18ce7b6d41ac,21,Nipah virus,020_001,cc5739a48e3bb4dc62f85a5865ff0d68,20,Anne Cori,Seroprevalence - Unspecified,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,28,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,Both,28,Trade / business based,Animal workers,NA,NA,Malaysia,Seremban,town,Unspecified,NA,Not available,"exposed' group of pork sellers;  'The pork seller who tested positive also worked in an abattoir where he removed the urinary bladders from slaughtered pigs.' Additionally, did not use any PPE.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,NA,NA,1999,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
0e70b73e4e1889e0ef4c18ce7b6d41ac,21,Nipah virus,020_002,f7d4e782c35387545e24c43fb2b10d7e,20,Anne Cori,Seroprevalence - Unspecified,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both,20,Trade / business based,Other,NA,NA,Malaysia,Seremban,town,Unspecified,NA,Not available,"Control group, 'non-exposed' vendors selling items other than pork",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,NA,NA,1999,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
d6f930c3f2b93e27c5f60daed8b0eca5,36,Nipah virus,050_001,8523664801025c455b9ba4ffb5ddf87a,50,Tristan Naidoo,Seroprevalence - IgM,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,35,Naive,Clinically diagnosed/symptomatic,Naive,NA,NA,NA,NA,TRUE,NA,Age,Male,35,Trade / business based,Abattoir workers,24,66,Singapore,NA,NA,Mid outbreak,Unspecified,Unspecified,"Age range seems to be for positive IgM cases only; Cases worked in the same abattoir which had imported an infected pig from Malaysia. All cases are suspected as they went through a screen procedure, so also Person's Under investigation.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,3,1999,NA,NA,NA,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
d6f930c3f2b93e27c5f60daed8b0eca5,36,Nipah virus,050_002,edce8ccc6cf0e3ccb4ae6882b099f769,50,Tristan Naidoo,Seroprevalence - IgG,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,35,Naive,Clinically diagnosed/symptomatic,Naive,NA,NA,NA,NA,TRUE,NA,Age,Male,35,Trade / business based,Abattoir workers,24,66,Singapore,NA,NA,Mid outbreak,Unspecified,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,3,1999,NA,NA,NA,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
d6f930c3f2b93e27c5f60daed8b0eca5,36,Nipah virus,050_003,7f83680fee0813918789da2a2b6b6bc1,50,Tristan Naidoo,Severity - case fatality rate (CFR),FALSE,NA,0,NA,NA,FALSE,Unspecified,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,Naive,Clinically diagnosed/symptomatic,Naive,NA,NA,NA,NA,FALSE,FALSE,NA,Male,11,Trade / business based,Abattoir workers,24,66,Singapore,NA,NA,Mid outbreak,Unspecified,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,3,1999,NA,NA,NA,NA,Severity,NA,NA,NA,NA,NA,NA,NA,NA,NA
83cde9b91e351f2d1abe616ad13cae57,42,Nipah virus,018_001,7cf2a253b90c845701f9b89c05b865a5,18,Joseph Hicks,Seroprevalence - Unspecified,FALSE,79,0,NA,NA,FALSE,Percentage (%),Unspecified,FALSE,Observed sample statistic,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,101,NA,NA,Naive,NA,NA,NA,NA,FALSE,FALSE,NA,Both,101,Hospital based,Persons with symptoms,NA,NA,Malaysia,Port Dickson,district,Mid outbreak,Unspecified,Not available,IgG and IgM combined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1999,NA,NA,1999,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
83cde9b91e351f2d1abe616ad13cae57,42,Nipah virus,018_002,c6ac6ddc7403f4f0693f146f81dc935d,18,Joseph Hicks,Seroprevalence - Unspecified,FALSE,6,0,NA,NA,FALSE,Percentage (%),Unspecified,FALSE,Observed sample statistic,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,166,NA,NA,Naive,NA,NA,NA,NA,FALSE,FALSE,NA,Both,166,Community based,Mixed groups,NA,NA,Malaysia,Port Dickson,district,Mid outbreak,Unspecified,Not available,Community-farm controls: persons who lived/worked on pig farms with no human cases,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1999,NA,NA,1999,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
83cde9b91e351f2d1abe616ad13cae57,42,Nipah virus,018_003,8d2e8ad8082553134dc2125ee6496f4c,18,Joseph Hicks,Seroprevalence - Unspecified,FALSE,11,0,NA,NA,FALSE,Percentage (%),Unspecified,FALSE,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,178,NA,NA,Naive,NA,NA,NA,NA,FALSE,FALSE,NA,Both,178,Other,Mixed groups,NA,NA,Malaysia,Port Dickson,district,Mid outbreak,Unspecified,Not available,Case-farm controls: persons who lived/worked on pig farm with known Nipah case,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1999,NA,NA,1999,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
83cde9b91e351f2d1abe616ad13cae57,42,Nipah virus,018_004,49f4243fda92156bc0d3e379ab865609,18,Joseph Hicks,Risk factors,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,FALSE,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occupation,Other",Other,Significant,Not adjusted,FALSE,FALSE,NA,Both,NA,Mixed settings,Mixed groups,NA,NA,Malaysia,Port Dickson,district,Mid outbreak,Unspecified,Not available,Cases compared to community-farm controls,Infection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1999,NA,NA,1999,NA,Risk factors,NA,NA,NA,NA,NA,NA,NA,NA,NA
83cde9b91e351f2d1abe616ad13cae57,42,Nipah virus,018_005,daee804da25645fd5f92dcbe57dee31f,18,Joseph Hicks,Risk factors,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Age,Sex,Other",NA,Not significant,Not adjusted,FALSE,FALSE,NA,Both,NA,Mixed settings,Mixed groups,NA,NA,Malaysia,Port Dickson,district,Mid outbreak,Unspecified,Not available,Cases compared to community-farm controls,Infection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1999,NA,NA,1999,NA,Risk factors,NA,NA,NA,NA,NA,NA,NA,NA,NA
83cde9b91e351f2d1abe616ad13cae57,42,Nipah virus,018_006,e7a5115eb020c769202c5d628d50d741,18,Joseph Hicks,Risk factors,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contact with animal,Occupation,Sex,Other",Other,Significant,Not adjusted,FALSE,FALSE,NA,Both,NA,Mixed settings,Mixed groups,NA,NA,Malaysia,Port Dickson,district,Mid outbreak,Unspecified,Not available,Cases compared with case-farm controls,Infection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1999,NA,NA,1999,NA,Risk factors,NA,NA,NA,NA,NA,NA,NA,NA,NA
83cde9b91e351f2d1abe616ad13cae57,42,Nipah virus,018_007,97465b99c741d4517b14c80587e8d185,18,Joseph Hicks,Risk factors,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other,NA,Not significant,Not adjusted,FALSE,FALSE,NA,Both,NA,Mixed settings,Mixed groups,NA,NA,Malaysia,Port Dickson,district,Mid outbreak,Unspecified,Not available,Cases compared with case-farm controls,Infection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1999,NA,NA,1999,NA,Risk factors,NA,NA,NA,NA,NA,NA,NA,NA,NA
