"id","parameter_data_id","covidence_id","pathogen","parameter_type","parameter_value","exponent","parameter_unit","parameter_lower_bound","parameter_upper_bound","parameter_value_type","parameter_uncertainty_single_value","parameter_uncertainty_single_type","parameter_uncertainty_lower_value","parameter_uncertainty_upper_value","parameter_uncertainty_type","cfr_ifr_numerator","cfr_ifr_denominator","distribution_type","distribution_par1_value","distribution_par1_type","distribution_par1_uncertainty","distribution_par2_value","distribution_par2_type","distribution_par2_uncertainty","method_from_supplement","method_moment_value","cfr_ifr_method","method_r","method_disaggregated_by","method_disaggregated","method_disaggregated_only","riskfactor_outcome","riskfactor_name","riskfactor_occupation","riskfactor_significant","riskfactor_adjusted","population_sex","population_sample_type","population_group","population_age_min","population_age_max","population_sample_size","population_country","population_location","population_study_start_day","population_study_start_month","population_study_start_year","population_study_end_day","population_study_end_month","population_study_end_year","genome_site","genomic_sequence_available","other_delay_start","other_delay_end","inverse_param","parameter_from_figure","r_pathway","parameter_class","parameter_bounds","comb_uncertainty_type","comb_uncertainty"
"9ef70e8c4f4a68899305336327ccd620","8a9f0bd55555dead875f5812252196a0",5175,"MERS-CoV","Secondary attack rate",1.12,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Endemic",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Contact based","Healthcare workers",17,NA,1695,"Saudi Arabia",NA,1,"10","2012","30","09","2013",NA,NA,NA,NA,FALSE,FALSE,NA,"Other transmission parameters",NA,NA,NA
"9ef70e8c4f4a68899305336327ccd620","78f72e860b129472085c25cc10bbbbc1",5175,"MERS-CoV","Secondary attack rate",1.3,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Endemic",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Female","Contact based","Healthcare workers",17,NA,1155,"Saudi Arabia",NA,1,"10","2012","30","09","2013",NA,NA,NA,NA,FALSE,FALSE,NA,"Other transmission parameters",NA,NA,NA
"9ef70e8c4f4a68899305336327ccd620","8bd125fac56088ce6e107b5bb976d856",5175,"MERS-CoV","Secondary attack rate",0.74,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Endemic",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Male","Contact based","Healthcare workers",17,NA,540,"Saudi Arabia",NA,1,"10","2012","30","09","2013",NA,NA,NA,NA,FALSE,FALSE,NA,"Other transmission parameters",NA,NA,NA
"9ef70e8c4f4a68899305336327ccd620","37a26438386c415a1704b97eb26e8d59",5175,"MERS-CoV","Secondary attack rate",3.6,0,"Percentage (%)",2.04,5.7,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Endemic",NA,NA,"Age; Sex",TRUE,FALSE,NA,NA,NA,NA,NA,"Male","Contact based","Household contacts of survivors",NA,NA,462,"Saudi Arabia",NA,1,"10","2012","30","09","2013",NA,NA,NA,NA,FALSE,FALSE,NA,"Other transmission parameters","2.04 - 5.7",NA,NA
"9ef70e8c4f4a68899305336327ccd620","92255144caf4bb4ddf19c13bd8b295f0",5175,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Endemic",NA,NA,NA,FALSE,NA,"Infection","Sex",NA,"Significant","Not adjusted","Both","Mixed settings","Mixed groups",NA,NA,5065,"Saudi Arabia",NA,1,"10","2012","30","09","2013",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"9ef70e8c4f4a68899305336327ccd620","6897d022e414f57ce540ddae816390bb",5175,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Endemic",NA,NA,NA,FALSE,NA,"Infection","Household contact",NA,"Significant","Not adjusted","Both","Mixed settings","Mixed groups",NA,16,625,"Saudi Arabia",NA,1,"10","2012","30","09","2013",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"9ef70e8c4f4a68899305336327ccd620","96ffaab6c110efc72373a31f564ccb26",5175,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Endemic",NA,NA,NA,FALSE,NA,"Infection","Non-household contact",NA,"Significant","Not adjusted","Both","Mixed settings","Mixed groups",17,NA,4440,"Saudi Arabia",NA,1,"10","2012","30","09","2013",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"9ef70e8c4f4a68899305336327ccd620","a48b8b3de3fcd26c398e3c66a18d1f0f",5175,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Endemic",NA,NA,NA,FALSE,NA,"Infection","Household contact",NA,"Not significant","Not adjusted","Both","Mixed settings","Mixed groups",17,NA,4440,"Saudi Arabia",NA,1,"10","2012","30","09","2013",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"6bbbe4d42e114cfad516a7bcaf84b124","98d00b2c480ad1778c225f0edd08dd8b",11230,"MERS-CoV","Seroprevalence - IgG",1.52,0,"Percentage (%)",1.26,6.9,"Unspecified",NA,NA,1.29,1.78,"95% CI",152,10009,NA,NA,NA,NA,NA,NA,NA,TRUE,"Unspecified","Unspecified",NA,"Occupation; Region",TRUE,FALSE,NA,NA,NA,NA,NA,"Both","Mixed settings","Mixed groups",15,NA,10009,"Saudi Arabia","All 13 regions",1,"12","2012","01","12","2013",NA,NA,NA,NA,FALSE,FALSE,NA,"Seroprevalence","1.26 - 6.9","95% CI","1.29 - 1.78"
"6bbbe4d42e114cfad516a7bcaf84b124","49f361ba5918897708536a0985c1b094",11230,"MERS-CoV","Seroprevalence - IFA",0.17,0,"Percentage (%)",0,3.6,"Unspecified",NA,NA,NA,NA,NA,17,10009,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,"Occupation; Region; Time",TRUE,FALSE,NA,NA,NA,NA,NA,"Both","Mixed settings","Mixed groups",15,NA,10009,"Saudi Arabia","All 13 regions",1,"12","2012","01","12","2013",NA,NA,NA,NA,FALSE,FALSE,NA,"Seroprevalence","0 - 3.6",NA,NA
"6bbbe4d42e114cfad516a7bcaf84b124","6b6f8f4805f539da5245ece2de2f4f90",11230,"MERS-CoV","Seroprevalence - PRNT",0.15,0,"Percentage (%)",0,3.6,"Unspecified",NA,NA,0.09,0.24,"95% CI",15,10009,NA,NA,NA,NA,NA,NA,NA,TRUE,"Unspecified",NA,NA,"Age; Occupation; Region; Sex; Time",TRUE,FALSE,NA,NA,NA,NA,NA,"Both","Mixed settings","Mixed groups",15,NA,10009,"Saudi Arabia","All 13 regions",1,"12","2012","01","12","2013",NA,NA,NA,NA,FALSE,FALSE,NA,"Seroprevalence","0 - 3.6","95% CI","0.09 - 0.24"
"6bbbe4d42e114cfad516a7bcaf84b124","61fe562ebde4f4aeb4ec53b16a4b62ae",11230,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Unspecified",NA,NA,NA,FALSE,NA,"Infection","Sex,Camel contact (work),Other",NA,"Significant","Not adjusted","Both","Mixed settings","Mixed groups",15,NA,10009,"Saudi Arabia","All 13 regions",1,"12","2012","01","12","2013",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"6bbbe4d42e114cfad516a7bcaf84b124","45986599decd6d87aaf99ebb2596b86f",11230,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,"Infection","Age,Other",NA,"Not significant","Not adjusted","Both","Mixed settings","Mixed groups",15,NA,10009,"Saudi Arabia","All 13 regions",1,"12","2012","01","12","2013",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"8cfe8f46f2b56780aea8c1462edcbbc5","5baf59f9a7ffe1eaea757bd317a71d0e",11415,"MERS-CoV","Relative contribution - zoonotic to human",21.4,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Endemic",NA,NA,"Occupation; Sex; Symptoms; Other",TRUE,FALSE,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",21,97,107,"Saudi Arabia","King Fahad Hofuf Hospital;  Hofuf;  Al-Ahsa",1,"04","2012","30","11","2016",NA,NA,NA,NA,FALSE,FALSE,NA,"Relative contribution",NA,NA,NA
"8cfe8f46f2b56780aea8c1462edcbbc5","3a28d569ec3c37f132f132b5cad79acf",11415,"MERS-CoV","Severity - case fatality ratio (CFR)",39.13,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,9,23,NA,NA,NA,NA,NA,NA,NA,FALSE,"Endemic","Naive",NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Mixed groups",21,93,23,"Saudi Arabia","King Fahad Hofuf Hospital;  Hofuf;  Al-Ahsa",1,"04","2012","30","11","2016",NA,NA,NA,NA,FALSE,FALSE,NA,"Severity",NA,NA,NA
"8cfe8f46f2b56780aea8c1462edcbbc5","019361c6bd1b90e92b4e530540ac822f",11415,"MERS-CoV","Human delay - other human delay (go to section)",8,0,"Days",NA,NA,"Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Endemic",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Mixed groups",21,93,23,"Saudi Arabia","King Fahad Hofuf Hospital;  Hofuf;  Al-Ahsa",1,"04","2012","30","11","2016",NA,NA,"symptom onset","Admission to Critical Care/ICU",FALSE,FALSE,NA,"Human delay",NA,NA,NA
"8cfe8f46f2b56780aea8c1462edcbbc5","2b7ebc13616325e9506bbe5ccec2b45d",11415,"MERS-CoV","Human delay - other human delay (go to section)",6,0,"Days",NA,NA,"Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Endemic",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Mixed groups",21,93,23,"Saudi Arabia","King Fahad Hofuf Hospital;  Hofuf;  Al-Ahsa",1,"04","2012","30","11","2016",NA,NA,"symptom onset","initiation of mechanical ventilation",FALSE,FALSE,NA,"Human delay",NA,NA,NA
"8cfe8f46f2b56780aea8c1462edcbbc5","9541e5fb965e8e43fd1dd092aa289906",11415,"MERS-CoV","Human delay - other human delay (go to section)",7,0,"Days",NA,NA,"Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Endemic",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Mixed groups",21,93,23,"Saudi Arabia","King Fahad Hofuf Hospital;  Hofuf;  Al-Ahsa",1,"04","2012","30","11","2016",NA,NA,"Unspecified","Symptom Resolution",FALSE,FALSE,NA,"Human delay",NA,NA,NA
"8cfe8f46f2b56780aea8c1462edcbbc5","f65f61e72db61bc495c8e2c9ffc78741",11415,"MERS-CoV","Human delay - symptom onset>death",11,0,"Days",NA,NA,"Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Endemic",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Mixed groups",21,93,23,"Saudi Arabia","King Fahad Hofuf Hospital;  Hofuf;  Al-Ahsa",1,"04","2012","30","11","2016",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay",NA,NA,NA
"8cfe8f46f2b56780aea8c1462edcbbc5","72d6fa7cee720094ae8ebb0a34a75fcd",11415,"MERS-CoV","Human delay - other human delay (go to section)",4,0,"Days",NA,NA,"Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Endemic",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Mixed groups",24,97,84,"Saudi Arabia","King Fahad Hofuf Hospital;  Hofuf;  Al-Ahsa",1,"04","2012","30","11","2016",NA,NA,"symptom onset","Admission to Critical Care/ICU",FALSE,FALSE,NA,"Human delay",NA,NA,NA
"8cfe8f46f2b56780aea8c1462edcbbc5","fbe0aa9fd3ef33d1319fe92b870395d5",11415,"MERS-CoV","Human delay - other human delay (go to section)",4,0,"Days",NA,NA,"Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Endemic",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Mixed groups",24,97,84,"Saudi Arabia","King Fahad Hofuf Hospital;  Hofuf;  Al-Ahsa",1,"04","2012","30","11","2016",NA,NA,"symptom onset","initiation of mechanical ventilation",FALSE,FALSE,NA,"Human delay",NA,NA,NA
"8cfe8f46f2b56780aea8c1462edcbbc5","c12d9c5ed7bc5df2467e7bd82d8ad363",11415,"MERS-CoV","Human delay - other human delay (go to section)",13,0,"Days",NA,NA,"Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Endemic",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Mixed groups",24,97,84,"Saudi Arabia","King Fahad Hofuf Hospital;  Hofuf;  Al-Ahsa",1,"04","2012","30","11","2016",NA,NA,"unspecified","Symptom Resolution",FALSE,FALSE,NA,"Human delay",NA,NA,NA
"8cfe8f46f2b56780aea8c1462edcbbc5","c3d42e224ef05b7fbf69dffa91878208",11415,"MERS-CoV","Human delay - symptom onset>death",5,0,"Days",NA,NA,"Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Endemic",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Mixed groups",24,97,84,"Saudi Arabia","King Fahad Hofuf Hospital;  Hofuf;  Al-Ahsa",1,"04","2012","30","11","2016",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay",NA,NA,NA
"8cfe8f46f2b56780aea8c1462edcbbc5","70c45923906a8e89b44f9a10780b8462",11415,"MERS-CoV","Severity - case fatality ratio (CFR)",53.57,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,45,84,NA,NA,NA,NA,NA,NA,NA,FALSE,"Endemic","Naive",NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Mixed groups",24,97,84,"Saudi Arabia","King Fahad Hofuf Hospital;  Hofuf;  Al-Ahsa",1,"04","2012","30","11","2016",NA,NA,NA,NA,FALSE,FALSE,NA,"Severity",NA,NA,NA
"8cfe8f46f2b56780aea8c1462edcbbc5","b26b7c1626dc86771c0b5397daf3668c",11415,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Endemic",NA,NA,"Other",TRUE,TRUE,"Severe disease","Camel contact (other)",NA,"Significant","Not adjusted","Both","Hospital based","Persons under investigation",21,97,107,"Saudi Arabia","King Fahad Hofuf Hospital;  Hofuf;  Al-Ahsa",1,"04","2012","30","11","2016",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"8cfe8f46f2b56780aea8c1462edcbbc5","c1da48f64c2bd28dfc17d2cbacf304dc",11415,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Endemic",NA,NA,"Other",TRUE,TRUE,"Severe disease","Camel contact (other)",NA,"Not significant","Not adjusted","Both","Hospital based","Persons under investigation",21,97,107,"Saudi Arabia","King Fahad Hofuf Hospital;  Hofuf;  Al-Ahsa",1,"04","2012","30","11","2016",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"8cfe8f46f2b56780aea8c1462edcbbc5","0d9679adcd7dce633372723e1a30861f",11415,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Endemic",NA,NA,NA,FALSE,NA,"Death","Camel contact (other)",NA,"Not significant","Not adjusted","Both","Hospital based","Persons under investigation",21,97,107,"Saudi Arabia","King Fahad Hofuf Hospital;  Hofuf;  Al-Ahsa",1,"04","2012","30","11","2016",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"12f8403cd6bc2015e4ec5d13e3747d23","3f9175ec4f2428456b837104a75af067",11964,"MERS-CoV","Reproduction number (Basic R0)",NA,0,"No units",0.71,3.33,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Mid outbreak",NA,"Compartmental model","Time",TRUE,TRUE,NA,NA,NA,NA,NA,"Both","Unspecified","General population",NA,NA,186,"Republic of Korea",NA,20,"05","2015","11","10","2015",NA,NA,NA,NA,FALSE,FALSE,"Human-human","Reproduction number","0.71 - 3.33",NA,NA
"12f8403cd6bc2015e4ec5d13e3747d23","930424f8ef498a484c25364fbc582e69",11964,"MERS-CoV","Human delay - incubation period",NA,0,"Days",5,5,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Mid outbreak",NA,NA,"Time",TRUE,TRUE,NA,NA,NA,NA,NA,"Both","Unspecified","General population",NA,NA,186,"Republic of Korea",NA,20,"05","2015","11","10","2015",NA,NA,NA,NA,TRUE,FALSE,NA,"Human delay","0.2 - 0.2",NA,NA
"12f8403cd6bc2015e4ec5d13e3747d23","1c04c7dddce005631c03548b82dd8cc3",11964,"MERS-CoV","Human delay - infectious period",NA,0,"Days",1.66666666666667,1.42857142857143,"Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Mid outbreak",NA,NA,"Time",TRUE,TRUE,NA,NA,NA,NA,NA,"Both","Unspecified","General population",NA,NA,186,"Republic of Korea",NA,20,"05","2015","11","10","2015",NA,NA,NA,NA,TRUE,FALSE,NA,"Human delay","0.6 - 0.7",NA,NA
"9acf1bdf2ccca8ec4c53f356a65f533d","a37916fab199c70cabaf90937ddcff01",12025,"MERS-CoV","Human delay - incubation period",6.83,0,"Days",NA,NA,"Median",NA,NA,6.31,7.36,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Mixed groups",NA,NA,186,"Republic of Korea","Republic of Korea",20,"05","2015","13","07","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay",NA,"95% CI","6.31 - 7.36"
"9acf1bdf2ccca8ec4c53f356a65f533d","9baa18feca40acf2d86d664fcb6f05ae",12025,"MERS-CoV","Human delay - serial interval",12.5,0,"Days",NA,NA,"Median",NA,NA,11.8,13.2,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Mixed groups",NA,NA,186,"Republic of Korea","Republic of Korea",20,"05","2015","13","07","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay",NA,"95% CI","11.8 - 13.2"
"9acf1bdf2ccca8ec4c53f356a65f533d","ac939411a986d96c23c03a61d37a5853",12025,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unspecified",NA,NA,NA,FALSE,NA,"Death","Age,Comorbidity,Other",NA,"Significant","Not adjusted","Both","Hospital based","Mixed groups",NA,NA,186,"Republic of Korea","Republic of Korea",20,"05","2015","13","07","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"9acf1bdf2ccca8ec4c53f356a65f533d","f5900bfbefe216c4c2be5fef6122da78",12025,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,"Death","Sex",NA,"Not significant","Not adjusted","Both","Hospital based","Mixed groups",NA,NA,186,"Republic of Korea","Republic of Korea",20,"05","2015","13","07","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"9acf1bdf2ccca8ec4c53f356a65f533d","bb0527493e927adc10f221a21bb4a74d",12025,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,"Death","Age,Comorbidity",NA,"Significant","Adjusted","Both","Hospital based","Mixed groups",NA,NA,186,"Republic of Korea","Republic of Korea",20,"05","2015","13","07","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"9acf1bdf2ccca8ec4c53f356a65f533d","9b813fc7f2ce613787b87c0e7a362eb8",12025,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,"Death","Comorbidity,Sex",NA,"Not significant","Adjusted","Both","Hospital based","Mixed groups",NA,NA,186,"Republic of Korea","Republic of Korea",20,"05","2015","13","07","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"9acf1bdf2ccca8ec4c53f356a65f533d","94e61025d156b2a47ed036506bb90244",12025,"MERS-CoV","Human delay - incubation period",13.48,0,"Days",NA,NA,"Other",NA,NA,12.23,14.73,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Mixed groups",NA,NA,186,"Republic of Korea","Republic of Korea",20,"05","2015","13","07","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay",NA,"95% CI","12.23 - 14.73"
"9acf1bdf2ccca8ec4c53f356a65f533d","daabcf93d606b34ebd118e3ae2502ca6",12025,"MERS-CoV","Human delay - incubation period",2.27,0,"Days",NA,NA,"Other",NA,NA,1.98,2.48,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Mixed groups",NA,NA,186,"Republic of Korea","Republic of Korea",20,"05","2015","13","07","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay",NA,"95% CI","1.98 - 2.48"
"9acf1bdf2ccca8ec4c53f356a65f533d","31575c9494c4251796612ac4a38dc73b",12025,"MERS-CoV","Human delay - serial interval",20.65,0,"Days",NA,NA,"Other",NA,NA,19.15,22.15,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Mixed groups",NA,NA,186,"Republic of Korea","Republic of Korea",20,"05","2015","13","07","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay",NA,"95% CI","19.15 - 22.15"
"9acf1bdf2ccca8ec4c53f356a65f533d","828da4c876f5a3bcd26233032803a3f7",12025,"MERS-CoV","Human delay - serial interval",6.15,0,"Days",NA,NA,"Other",NA,NA,3.65,8.65,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Mixed groups",NA,NA,186,"Republic of Korea","Republic of Korea",20,"05","2015","13","07","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay",NA,"95% CI","3.65 - 8.65"
"9acf1bdf2ccca8ec4c53f356a65f533d","6a874e662150850d8c70acf3c858876c",12025,"MERS-CoV","Severity - case fatality ratio (CFR)",19.4,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,36,186,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified","Naive",NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Mixed groups",NA,NA,186,"Republic of Korea","Republic of Korea",20,"05","2015","13","07","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Severity",NA,NA,NA
"381555066aee8a1bc0c993e209d2b674","2d65bb062e5db5607fe04723e35f5ced",12589,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,"Other","Age,Comorbidity,Other",NA,"Significant","Not adjusted","Both","Hospital based","Unspecified",NA,NA,32,NA,NA,NA,NA,"xxxx",NA,NA,"xxxx",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"381555066aee8a1bc0c993e209d2b674","d4b2b6eee450367faa571df3953bfba0",12589,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,NA,NA,"Other","Sex",NA,"Not significant","Not adjusted","Both","Hospital based","Unspecified",NA,NA,32,NA,NA,NA,NA,"xxxx",NA,NA,"xxxx",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"381555066aee8a1bc0c993e209d2b674","6a0c4f5596b9a76ec6fca12a0d57e964",12589,"MERS-CoV","Human delay - time in care (length of stay)",15,0,"Days",NA,NA,"Unspecified",3.6,"Standard Error",11.4,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,"Other",TRUE,FALSE,NA,NA,NA,NA,NA,"Both","Hospital based","Unspecified",NA,NA,32,NA,NA,NA,NA,"xxxx",NA,NA,"xxxx",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay",NA,"Standard Error","3.6"
"1914669aa5e3070d8e3635a2b462f406","eb7758675377171e9363352fe2aaaf0d",12702,"MERS-CoV","Seroprevalence - Unspecified",6,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Unspecified","Trade / business based","Animal workers incl. veterinary",NA,NA,100,"United Arab Emirates","an open-air animal market and public slaughterhouse in Abu Dhabi",11,"05","2014","14","05","2014",NA,NA,NA,NA,FALSE,FALSE,NA,"Seroprevalence",NA,NA,NA
